Date,Time,CE_21500,CE_21600,CE_22000,CE_22200,CE_22250,CE_22300,CE_22350,CE_22400,CE_22450,CE_22500,CE_22550,CE_22600,CE_22650,CE_22700,CE_22750,CE_22800,CE_22850,CE_22900,CE_22950,CE_23000,CE_23050,CE_23100,CE_23150,CE_23200,CE_23250,CE_23300,CE_23350,CE_23400,CE_23450,CE_23500,CE_23550,CE_23600,CE_23650,CE_23700,CE_23750,CE_23800,CE_23850,CE_23900,CE_23950,CE_24000,CE_24050,CE_24100,CE_24150,CE_24200,CE_24250,CE_24300,CE_24350,CE_24400,CE_24450,CE_24500,CE_24550,CE_24600,CE_24650,CE_24700,CE_24750,CE_24800,CE_24850,CE_24900,CE_24950,CE_25000,CE_25050,CE_25100,CE_25200,CE_25300,CE_25350,CE_25400,CE_25450,CE_25500,CE_25550,CE_25600,CE_25650,CE_25700,CE_25750,CE_25800,CE_25850,CE_25900,CE_25950,CE_26000,CE_26050,PE_21400,PE_21500,PE_21600,PE_21700,PE_21800,PE_21900,PE_22000,PE_22100,PE_22150,PE_22200,PE_22250,PE_22300,PE_22350,PE_22400,PE_22450,PE_22500,PE_22550,PE_22600,PE_22650,PE_22700,PE_22750,PE_22800,PE_22850,PE_22900,PE_22950,PE_23000,PE_23050,PE_23100,PE_23150,PE_23200,PE_23250,PE_23300,PE_23350,PE_23400,PE_23450,PE_23500,PE_23550,PE_23600,PE_23650,PE_23700,PE_23750,PE_23800,PE_23850,PE_23900,PE_23950,PE_24000,PE_24050,PE_24100,PE_24150,PE_24200,PE_24250,PE_24300,PE_24350,PE_24400,PE_24450,PE_24500,PE_24550,PE_24600,PE_24700,PE_24750,PE_24800,PE_24850,PE_24900,PE_24950,PE_25000,PE_25050,PE_25100,PE_25150,PE_25200,PE_25250,PE_25300,PE_25350,PE_25400,PE_25450,PE_25500,PE_25550,PE_25600,PE_25650,PE_25700,PE_25750,PE_25800,PE_25850,PE_25900,PE_25950,PE_26000,PE_26050
2025-01-04,14:30,,,1532.75,,,,,1194.85,,1123.15,,,1009.65,970.0,,894.95,,828.95,784.9,754.0,721.4,685.55,661.5,622.95,,562.0,,507.15,475.75,449.3,427.2,399.4,373.75,353.25,,308.75,294.05,270.4,252.8,237.1,223.75,203.95,,175.5,164.35,152.8,138.35,130.0,120.0,110.1,102.0,94.85,86.7,80.25,,69.05,,56.95,,,,,,,,,,,,,,,,,,,,,,63.0,72.3,76.25,,93.3,101.55,117.15,124.6,,140.55,,155.0,,173.25,,194.35,,215.0,224.9,235.0,248.3,263.6,274.7,287.5,307.1,321.65,,352.95,,389.8,,423.4,,465.3,,513.6,,559.2,,611.6,,660.0,,,753.9,793.6,822.3,,,,,989.0,,,,1158.0,,,,,1410.4,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:35,,,,1335.0,,,,1194.25,1150.85,1115.0,,,999.35,960.0,,893.15,,,,747.0,,681.0,,619.6,,556.9,532.15,501.85,475.6,449.8,,,,348.45,328.3,308.0,285.0,268.0,248.75,237.45,216.7,202.05,,175.65,161.85,153.6,,130.4,120.75,111.25,,95.25,,80.75,,70.45,63.0,58.75,,,,,,,,,,,,,,,,,,,,,,,70.5,76.1,85.2,93.75,,115.0,124.6,,139.4,,154.55,,170.9,,192.5,,213.6,225.6,240.3,,264.0,,292.4,308.05,321.45,336.8,355.35,,387.95,415.0,,446.95,465.3,,513.15,,557.15,595.0,616.0,,665.85,,,,794.0,,,,928.0,,998.1,,,,,,,,,1418.7,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:40,,,1535.0,,,,,1202.85,,1116.95,,,1000.5,,,899.65,,,,754.65,,,,618.0,,559.15,531.05,503.65,,451.45,,396.35,,352.9,,304.8,285.0,269.45,,238.65,,204.0,,176.95,161.75,154.65,,130.55,,110.6,,94.15,,80.2,,69.0,,,,,,,,,,,,,,,,,,,,,,,,62.8,69.95,75.0,,91.05,101.45,114.75,125.0,,138.0,147.05,153.95,,169.5,,192.0,,212.0,224.7,235.0,,260.2,,288.45,,317.85,335.75,349.0,,385.45,,424.4,,462.6,,509.3,,553.75,584.65,605.75,,659.95,694.6,,,783.15,,,,915.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:45,,,1535.0,,,,,1202.85,,,,,,,,892.0,,,,755.05,,673.45,,,,561.05,,503.5,,453.45,,400.65,,353.1,,310.0,,271.85,,238.8,,203.45,,177.0,164.7,154.8,140.85,130.4,121.35,111.0,102.0,94.65,,80.75,,69.6,,,,,,,,,,,,,,,,,,,,,,,,63.55,70.75,,84.0,92.8,,116.1,124.2,,139.05,,154.0,,171.95,,192.65,205.15,214.0,225.1,235.75,,261.1,,287.15,301.7,317.3,332.65,349.45,,385.6,,422.4,,463.0,,505.65,,555.55,,,,661.0,,,,782.9,,,,,,998.1,,,,,,,1317.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:50,,,1535.0,,,,,1200.0,,,,,,,,895.95,,822.9,,753.9,,673.45,650.0,620.25,,560.0,,,475.25,449.7,424.05,398.3,,352.75,,308.6,288.55,270.55,,237.5,,202.6,,175.1,163.55,153.6,,130.05,120.1,110.75,103.25,94.9,,,,69.95,63.0,59.8,,,,,,,,,,,,,,,,,,,,,,63.8,70.7,76.05,,92.35,102.0,115.95,124.8,,139.65,,155.0,,170.6,,192.45,,212.5,223.9,234.8,,261.1,,289.65,,319.05,,349.5,,384.75,,416.5,,463.4,,506.95,,554.7,,608.0,,,,,,786.0,,,,,,,,,,1150.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:55,,,,,,,,1190.0,,1116.35,,,,,,896.4,,817.8,,749.0,,681.7,651.4,616.0,,557.5,,500.0,475.25,448.75,,399.0,,349.75,324.9,306.95,287.05,268.65,248.75,236.15,216.7,201.4,188.35,174.8,162.95,152.9,139.2,129.15,120.1,110.8,102.75,94.5,,80.5,,71.1,65.1,,,,,,,,,,,,,,,,,,,,,,,63.15,71.65,75.6,84.7,92.8,103.35,117.45,126.3,,140.5,148.45,156.15,,172.05,,194.05,,214.0,226.4,236.55,250.05,263.5,276.6,289.85,305.4,322.0,336.7,350.9,370.35,387.05,406.05,425.2,,465.15,489.0,512.6,,559.05,586.4,610.8,,666.5,695.95,724.8,,790.15,,,,,,1006.7,,,,1157.25,,1232.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,15:00,,,1532.75,,1330.0,,1245.75,1189.9,,,,,,,,,,817.8,,755.35,,690.0,660.0,624.0,,564.0,,508.45,,452.0,,398.35,,352.95,,311.0,,271.5,,237.85,220.0,202.6,,176.0,164.6,153.95,142.55,129.4,119.95,111.35,104.3,95.35,,80.15,73.6,72.05,,,,,,,,,,,,,,,,,,,,,,,,63.2,69.5,75.0,83.0,90.3,100.3,114.15,123.0,,137.5,,153.0,,168.0,,189.3,,208.9,221.1,232.35,,258.65,,285.45,298.85,315.5,329.55,348.75,361.1,380.8,,417.05,446.95,460.5,482.25,507.8,,548.55,576.15,600.0,,657.0,685.05,713.65,,780.0,,848.2,880.8,911.2,,997.5,,,,1144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,15:05,,,1537.0,,,,,,,1129.95,1086.6,,,960.0,,,,827.2,,758.7,,690.1,,626.0,,563.5,,507.0,,453.0,432.05,402.3,,353.55,,317.0,295.4,277.45,256.55,240.35,,205.35,,178.7,,156.4,,131.75,,112.15,104.95,96.5,,81.6,,71.2,,,,,,,,,,,,,,,,,,,,,,,,62.35,69.8,74.8,,90.15,101.0,113.8,123.0,,136.25,,151.1,,167.4,,189.0,,208.15,217.55,231.55,,255.6,,282.2,,313.7,,344.5,360.0,378.4,397.2,411.0,,454.9,,502.0,514.0,547.85,,599.0,,,,,,779.95,,,,,,977.45,,,,1138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,15:10,,,,,,,,,,1135.0,,,,,,902.55,,,,763.0,,,,630.45,,569.25,,508.5,,456.95,430.9,404.55,,358.05,,315.5,300.85,276.8,257.7,243.2,,207.8,,180.2,167.3,157.65,143.6,133.5,121.7,113.95,106.1,96.5,,83.0,,72.0,,,,,,,,,,,,,,,,,,,,,,,,61.5,68.75,73.8,82.6,89.45,100.5,112.2,122.9,,134.85,144.25,150.6,,167.7,,186.0,,204.8,216.2,230.05,,251.95,,279.9,,309.05,,340.35,,372.95,,413.8,,456.5,,498.2,,550.1,574.2,593.2,625.0,646.2,680.75,,,776.75,,,,906.5,,980.9,,,,1138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,15:15,,,,,,,,,,1132.0,,,,,,898.4,,827.3,,755.3,,692.45,,627.2,,564.3,538.55,504.95,481.0,456.5,430.3,403.05,,359.15,,315.3,292.0,275.0,255.05,243.1,,207.55,,179.55,166.9,157.8,144.2,132.05,122.95,114.05,106.1,96.0,,81.95,77.75,71.05,,59.85,,,,,,,,,,,,,,,,,,,,,,62.6,69.7,74.6,82.4,90.8,101.4,114.35,124.95,,136.15,145.1,152.5,,167.95,,190.0,,208.6,220.0,231.2,245.1,256.55,271.6,282.9,299.35,313.35,329.95,344.7,362.75,380.15,400.25,417.2,438.35,457.1,481.2,501.1,527.15,550.0,577.9,598.75,626.1,657.85,685.9,715.0,,779.95,,,,908.65,,989.75,,,,1144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,15:20,,,,,,,,1189.9,,1124.05,,,999.05,961.15,,900.85,,826.6,,756.45,,690.0,,624.6,,562.25,,504.7,,453.45,427.35,402.05,376.8,354.45,332.0,312.35,292.35,272.95,254.6,239.85,220.85,205.25,188.35,177.15,163.05,154.4,,130.5,,112.0,,95.6,,80.55,,70.3,,59.0,,,,,,,,,,,,,,,,,,,,,,62.1,68.75,74.15,81.55,91.15,100.05,112.9,123.35,,136.0,,150.15,,167.15,,188.8,205.45,210.2,219.6,231.7,,255.7,,282.25,297.35,313.35,327.7,343.25,367.7,377.7,396.85,415.25,,463.45,480.85,500.2,,547.95,583.85,608.55,,656.25,693.75,721.95,,775.25,,844.5,,,,,,,,1145.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,15:25,,,1522.4,,,,,,,1120.5,,,,,,899.5,,820.75,,750.0,728.4,689.65,644.45,622.4,,559.55,,502.15,479.8,449.65,423.7,398.0,377.85,352.05,334.05,308.85,291.85,270.65,,238.75,221.9,205.05,190.6,175.1,164.25,154.35,140.95,129.2,,110.9,103.75,94.95,,79.8,73.55,70.0,63.0,58.6,,,,,,,,,,,,,,,,,,,,,,62.55,69.5,74.75,82.6,91.35,101.95,114.8,123.65,121.3,137.75,145.8,153.25,,169.25,187.25,192.15,201.8,212.45,224.15,235.35,244.6,261.15,,287.8,,320.1,,350.45,368.45,385.65,,421.75,,463.9,490.25,510.3,532.85,556.7,582.0,603.3,,663.8,,,,790.3,,850.7,,917.55,,,,,,1144.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.4,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.1,,,,,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,09:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.7,,1115.4,,,1020.4,979.95,927.05,903.85,,,,705.7,,646.5,613.7,586.85,556.3,528.95,501.25,490.0,450.4,426.0,402.8,381.2,358.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.55,,,,122.0,,138.1,,,172.45,181.45,188.05,201.2,207.3,225.35,239.85,,264.95,280.25,304.4,,,,360.45,,388.25,417.05,428.4,,486.95,509.45,531.0,559.0,576.0,,631.25,
2025-01-07,09:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.0,,,,,,,,1065.0,,987.1,,,,785.0,,724.9,,647.0,631.5,596.0,570.2,547.85,515.4,490.0,464.35,443.0,,387.65,374.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,,,,118.8,,133.2,,,162.1,176.75,183.65,,208.7,220.6,235.0,,261.2,,290.0,297.0,313.0,,360.0,,392.1,414.15,426.05,,474.0,489.0,,536.9,560.95,,628.0,
2025-01-07,09:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,,,,989.45,,932.0,,791.95,,723.55,,656.65,636.2,607.3,,545.0,523.25,494.95,,446.0,,395.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.05,,104.3,,113.65,,134.65,,145.0,162.05,,180.75,190.4,199.75,212.2,228.05,,254.9,262.6,278.95,292.1,310.0,324.85,343.55,360.65,385.05,396.75,425.2,,464.0,,507.7,,556.0,,615.0,
2025-01-07,09:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.0,,,,1007.05,972.35,,860.0,801.7,,729.55,,670.0,645.0,612.5,,553.0,,500.0,469.0,447.0,,399.8,377.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,101.5,,112.0,,129.5,,140.0,158.0,,175.0,187.2,197.4,208.65,222.0,230.25,246.6,256.25,273.0,284.95,302.0,321.35,340.0,351.8,375.3,396.0,415.85,,457.05,,502.05,,550.0,,600.35,
2025-01-07,09:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.6,,,,1004.35,,,869.0,791.95,,731.85,,664.0,638.65,610.4,577.35,549.65,,497.0,,450.0,,397.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2,,101.0,,113.95,,131.5,,142.0,159.05,170.25,178.95,190.35,198.85,208.95,224.55,,250.0,,278.05,,307.85,,343.4,,380.25,,419.85,,457.05,,501.75,,,,609.5,
2025-01-07,09:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.0,,939.8,,800.0,,,,677.0,645.85,617.95,,556.75,,502.8,,,,402.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.25,,100.7,,,,128.1,,139.05,156.0,166.15,174.0,186.15,196.4,207.7,220.05,,243.6,,,285.2,304.0,317.25,335.05,351.75,372.1,,412.0,,455.95,,500.0,,547.75,,598.05,
2025-01-07,09:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.0,,,,,,,,,,1006.0,973.25,,872.05,,,743.35,,670.0,640.85,613.25,588.75,554.5,524.0,498.0,476.2,448.0,426.15,400.5,380.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.95,,101.05,,113.0,,129.15,,140.05,157.45,164.8,175.75,184.45,194.3,205.7,220.8,228.85,251.0,255.3,277.25,284.3,298.65,315.9,335.05,350.45,376.0,395.35,418.0,428.2,459.05,,502.55,,551.95,,605.25,
2025-01-07,09:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.55,,,,,,737.3,,675.0,643.55,610.05,580.0,555.35,528.65,505.0,471.2,455.0,427.25,403.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,100.0,,110.85,,126.7,,141.85,154.0,164.65,173.6,184.75,192.6,205.85,217.15,231.25,246.65,255.75,273.0,,300.05,314.65,,,368.0,392.65,409.35,,,,496.5,,543.1,562.0,592.0,
2025-01-07,09:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.15,,,,,,,,,,996.0,,,,,,726.4,,667.5,637.4,615.95,573.25,550.0,,494.5,,,,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.95,,100.65,,113.0,,129.25,,141.8,157.6,168.35,177.85,188.75,197.0,211.4,222.6,,245.55,,277.6,,302.25,,342.1,361.05,376.1,390.5,420.0,,,,502.45,,,,602.65,
2025-01-07,10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.0,,,,,,,,672.0,643.55,604.0,,553.6,,499.3,,450.45,,403.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,,101.0,,112.0,,128.5,,141.8,156.3,166.0,179.6,,,207.0,220.55,,249.0,,280.0,,301.75,,335.9,,369.7,402.55,418.95,434.55,456.45,477.2,500.05,,556.0,,594.5,
2025-01-07,10:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.0,,,,,,,,,,995.0,,,859.5,,,725.25,,660.75,,610.0,,549.3,516.8,489.0,,441.95,414.6,393.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.25,,,,130.0,,,,169.5,177.35,189.55,,,224.5,,248.05,,278.95,,,,,,380.15,,419.15,,,,,,,,606.0,
2025-01-07,10:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.05,,,,,,1128.0,,,,990.0,,,844.75,,,714.5,,657.2,621.45,598.7,,538.5,515.9,487.95,,,,390.0,376.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2,,,,115.35,,131.0,,143.95,161.0,,179.1,,,,225.0,,252.1,,281.0,,,,,,381.2,404.45,420.1,,,488.65,508.0,,,,608.35,
2025-01-07,10:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.5,,,1023.0,981.0,,,,,,712.95,,650.05,621.9,595.0,,537.3,,482.5,,,,385.45,366.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.85,,101.95,,115.85,,132.6,,144.4,160.0,,180.35,,,,228.4,,253.5,,280.4,,311.05,330.0,,,384.85,405.0,426.0,445.4,468.95,,513.3,,,,615.3,
2025-01-07,10:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.0,,,,,,1131.15,,,,977.0,,,,774.0,,710.0,,648.0,,591.85,563.8,533.6,,483.65,,,,385.55,365.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3,,102.25,,114.9,,132.0,,,161.05,,180.25,,,,228.05,,251.9,,281.0,,,,350.0,,385.75,,428.0,448.45,472.55,,518.3,,,,615.0,
2025-01-07,10:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.85,,,,,,,,,,978.1,,,851.0,,,713.3,,649.9,,595.95,,542.0,,490.0,,437.0,,388.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.35,,,,114.55,,131.35,,,160.1,,181.05,,,,228.6,,250.05,,275.0,,312.05,,,,384.6,407.1,428.6,440.3,466.05,,516.2,,552.7,,614.95,
2025-01-07,10:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.85,,,,,,,,,,993.55,,,852.0,,,,,655.0,628.95,,,544.05,,,,,,391.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4,,100.15,,113.0,,127.95,,140.55,,,177.25,,196.9,,222.45,,246.75,,275.05,,306.1,,341.5,,376.35,394.15,418.45,,,,505.0,,,,606.45,
2025-01-07,10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.5,,,,,,,852.0,,,,,658.4,625.4,600.05,,542.0,512.7,,460.65,,,390.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,,100.15,,,,129.5,,,159.0,,176.85,,,,222.5,,248.6,,275.35,,305.25,,341.5,,377.3,399.4,420.4,,462.55,484.9,,,,,606.9,
2025-01-07,10:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0,,,,,,,,662.0,,604.0,,,,,,,,393.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.75,,99.45,,113.6,,128.9,,140.5,157.5,,,,197.65,,221.95,,246.0,,,,306.0,,338.5,,375.4,,418.95,,,,,,,,604.75,
2025-01-07,10:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.0,,1320.75,,,,,,,,989.6,,,,,,,,654.1,,598.0,,543.5,,,463.4,,411.6,390.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7,,101.85,,114.1,,129.85,131.8,142.5,159.05,,176.9,,,,223.6,,247.25,264.0,,297.95,,,341.25,,380.4,,421.0,,,,,,,,608.0,
2025-01-07,10:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.7,,,,,,,,,,977.05,,,844.75,,743.85,712.05,,650.15,,589.7,,533.7,,482.0,,,,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.55,,103.65,,114.55,,130.8,,142.95,159.2,,178.75,,200.0,213.75,224.5,,250.75,,282.95,,311.0,,346.95,,380.3,402.15,425.0,,,493.0,513.3,,,,609.1,
2025-01-07,10:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.95,,,,,,,,982.15,,,,770.0,,,,647.0,616.65,589.95,558.75,,,,,,,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2,,103.35,,116.1,,133.55,,144.6,162.05,,182.0,,,,230.0,,254.0,,281.9,,,,350.0,,385.45,407.25,426.0,449.55,,490.0,517.05,,562.0,,615.3,
2025-01-07,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.3,,974.0,,,,,,705.75,,642.3,,585.05,,529.95,,474.0,,425.0,,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.55,,103.85,,116.65,,133.15,,145.0,162.15,,181.6,,202.8,,229.45,,254.5,,282.9,,,,,,385.7,409.75,429.6,,473.05,,518.0,,,,620.15,
2025-01-07,11:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.0,,,,,,,,644.0,,,558.75,529.6,,,,,403.8,381.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5,,103.0,,115.0,,133.05,,144.0,161.6,,181.0,,201.45,,229.0,,252.2,,,,314.0,,348.95,,386.0,,428.0,,470.5,,517.0,,,,620.05,
2025-01-07,11:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.4,,,,,,,,644.3,,,554.95,,,,,,,380.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.25,,102.95,,115.4,,132.55,,145.15,161.0,,179.7,,201.55,,228.05,,,,281.05,,314.7,,348.55,,384.15,,427.25,,,,518.95,,,,618.75,
2025-01-07,11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.9,1023.0,973.35,934.7,900.0,,,,,,643.95,615.25,583.3,,536.05,,482.0,455.45,432.0,407.15,382.35,362.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,,103.75,,113.75,,132.15,,143.05,162.25,,179.6,,,,229.25,,252.8,,284.0,,314.65,328.85,345.25,364.2,388.5,401.4,,,,,,,,,620.75,
